course_id,course_title,course_tagline,course_description,course_order,course_color,level_id,level_title,level_order,level_topic,pass_mark,xp_per_correct,question_id,topic,question,option_a,option_b,option_c,option_d,correct,explanation,resource_title,resource_url
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l5,MCP 2,5,MCP,70,10,sno-103,MCP,What is the primary difference between an MCP Server and an MCP Client in terms of their roles?,"MCP Servers contain tools, prompts, and resources while MCP Clients act as the communication bridge to access those tools",MCP Servers handle user authentication while MCP Clients manage permissions,MCP Servers store data while MCP Clients process requests,MCP Servers run on remote machines while MCP Clients only run locally,A,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l5,MCP 2,5,MCP,70,10,sno-105,MCP,"What does ""transport agnostic"" mean in the context of MCP communication?",MCP clients and servers can communicate using different methods like HTTP or standard input/output,MCP only works with encrypted connections,MCP automatically chooses the fastest available network connection,MCP requires specific hardware to function properly,A,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l5,MCP 2,5,MCP,70,10,sno-111,MCP,What is the Model Context Protocol (MCP)?,A security protocol for protecting AI model parameters,A communication layer that provides Claude with context and tools without requiring tedious integration code,A programming language designed specifically for AI applications,A database system for storing AI training data,B,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l5,MCP 2,5,MCP,70,10,sno-113,MCP,You're building an MCP client to connect your application to an MCP server. What are the two main components you need?,A frontend and a backend,A database and a web server,A REST API and a GraphQL endpoint,An MCP Client class and a Client Session,D,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l5,MCP 2,5,MCP,70,10,sno-114,MCP,Your MCP client needs to find out what tools are available from an MCP server. What message type should it send?,ListToolsRequest,CallToolRequest,ToolDiscoveryRequest,GetToolsMessage,A,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l5,MCP 2,5,MCP,70,10,sno-115,MCP,You've built an MCP server and want to test if your tools work correctly before connecting to a full application. What's the easiest way to do this?,Write separate test scripts for each tool,Test everything manually in the terminal,Use the built-in MCP Inspector with `mcp dev mcp_server.py`,Connect directly to Claude first,C,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l5,MCP 2,5,MCP,70,10,sno-116,MCP,"You're building a chat app where users ask Claude about their GitHub data. Without MCP, what's the main problem you'd face?",GitHub doesn't allow API access,You'd have to write and maintain all the GitHub tool code yourself,Claude can't understand GitHub data,Users can't ask questions about repositories,C,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l6,MCP 3,6,MCP,70,10,sno-117,MCP,"You're deciding how to implement a new feature in your MCP server. Users should be able to click a button to trigger a ""summarize document"" workflow. Which MCP primitive should you use?",Resources - because you need to fetch document data,Functions - because it involves processing,Prompts - because users control when to start the workflow,Tools - because the AI needs new capabilities,C,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l6,MCP 3,6,MCP,70,10,sno-118,MCP,You're using the Python MCP SDK to create a tool that reads files. What's the easiest way to define this tool?,Use the @mcp.tool() decorator on a Python function,Create a separate configuration file,Write JSON schemas manually,Send HTTP requests to register the tool,A,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l6,MCP 3,6,MCP,70,10,sno-131,MCP,"Your MCP server needs to use Claude to summarize data, but you don't want the server to handle API costs. What feature should you use?",Roots,Progress notifications,Logging,Sampling,D,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l6,MCP 3,6,MCP,70,10,sno-132,MCP,"Your MCP tool sends a ""Call Tool Request"" and expects to get back results. What type of message pattern is this?",Progress message,Notification message,Request-result message,Logging message,C,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l6,MCP 3,6,MCP,70,10,sno-134,MCP,"A user asks Claude to ""convert video.mp4"" but Claude doesn't know where the file is located. What MCP feature helps solve this?",Roots,Progress notifications,JSON messages,Sampling,A,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l6,MCP 3,6,MCP,70,10,sno-136,MCP,You're developing an MCP server locally and want the simplest way to test communication between client and server on the same machine. Which transport should you use?,HTTP transport,WebSocket transport,StreamableHTTP transport,Stdio transport,D,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l6,MCP 3,6,MCP,70,10,sno-138,MCP,What are roots in MCP?,The main configuration files for MCP servers,Administrative users with full system access,A system that tells MCP servers what files/folders it can access,The primary communication endpoints between clients and servers,C,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l7,MCP 4,7,MCP,70,10,sno-139,MCP,What is the correct sequence for MCP connection initialization?,Initialized Notification → Initialize Request → Initialize Result,Initialize Request → Initialized Notification → Initialize Result,Initialize Result → Initialize Request → Initialized Notification,Initialize Request → Initialize Result → Initialized Notification,D,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l7,MCP 4,7,MCP,70,10,sno-140,MCP,What is sampling in MCP?,A method for collecting data from multiple sources,A way for servers to access language models through connected MCP clients,A process for validating client credentials,A technique for optimizing server performance,B,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l7,MCP 4,7,MCP,70,10,sno-169,MCP,You're creating an MCP server tool using the Python SDK. What's the easiest way to define a new tool?,Create a separate configuration file,Send HTTP requests to register tools,Write complex JSON schemas manually,Use the @mcp.tool decorator on a function,D,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l7,MCP 4,7,MCP,70,10,sno-170,MCP,"Claude automatically decides to use a calculator tool when you ask ""What's 15 × 23?"" Who is controlling this tool usage?",The MCP server providing the tool,The application showing the chat,Claude (the AI model) itself,The user who asked the question,C,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l7,MCP 4,7,MCP,70,10,sno-171,MCP,You just wrote an MCP server and want to test if your tools work correctly. What's the best first step?,Ask other developers to try it,Connect it to Claude immediately,Write unit tests for each function,Use the MCP Inspector in your browser,D,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l7,MCP 4,7,MCP,70,10,sno-173,MCP,You're running an MCP client and server on the same computer. How do they most commonly communicate with each other?,Using Bluetooth connection,Through standard input/output,Through email messages,By writing files to disk,B,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l7,MCP 4,7,MCP,70,10,sno-174,MCP,Your MCP client needs to find out what capabilities an MCP server offers. What message type should it send?,GetServerInfo,CheckCapabilities,ListToolsRequest,CallToolRequest,C,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l8,MCP 5,8,MCP,70,10,sno-175,MCP,"Your MCP server has tools, resources, and prompts. A user clicks a ""Format Document"" button in your app. Which primitive is being used?",Resources - because it accesses documents,Tools - because it formats something,All three at the same time,Prompts - because the user directly triggered it,D,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l8,MCP 5,8,MCP,70,10,sno-194,MCP,"In MCP architecture, what are the three main components?","Client, Server, and Database","Host, Client, and Server","Input, Process, and Output","Request, Response, and Cache",B,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l8,MCP 5,8,MCP,70,10,sno-195,MCP,What is Model Context Protocol (MCP)?,A method for training AI models,A standardized protocol that enables secure connections between AI applications and external data sources,A way to make AI models run faster,A security system for protecting AI models,B,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l8,MCP 5,8,MCP,70,10,sno-234,MCP,User-controlled workflows that are triggered through UI interactions like button clicks or slash commands. This definition describes which MCP primitive?,Resources,Sessions,Tools,Prompts,D,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l8,MCP 5,8,MCP,70,10,sno-235,MCP,What are Resources in the context of MCP?,App-controlled data access for UI purposes or adding context to conversations,Model-controlled functions for performing calculations,User-triggered commands that start predefined workflows,Server configuration settings that control performance,A,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l8,MCP 5,8,MCP,70,10,sno-236,MCP,"In MCP architecture, what is the relationship between MCP Clients and MCP Servers?",MCP Clients generate AI responses while MCP Servers handle user input,MCP Clients store data while MCP Servers process requests,"MCP Clients connect to MCP Servers that contain tools, prompts, and resources",MCP Clients and MCP Servers are the same component with different names,C,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l8,MCP 5,8,MCP,70,10,sno-237,MCP,What is the MCP Server Inspector?,A command-line tool for monitoring server performance,A code editor specifically designed for writing MCP servers,A security tool for scanning MCP servers for vulnerabilities,A browser-based interface for testing and debugging MCP servers in real-time,D,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l9,RAG & Search,9,RAG & Search,70,10,sno-238,MCP,Which of the following correctly describes Tools in MCP?,App-controlled data that populates UI elements,Static configuration files that define server behavior,User-controlled workflows that can be triggered on demand,Model-controlled functions that Claude decides when to call,D,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l9,RAG & Search,9,RAG & Search,70,10,sno-1,RAG & Search,Which of the following best describes Claude's capabilities?,Claude is a search engine that retrieves information from the web,Claude is a voice assistant for smart home devices,Claude is a chatbot designed primarily for customer service,"Claude is an AI assistant that can help with writing, research, coding, problem-solving, and more",D,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l9,RAG & Search,9,RAG & Search,70,10,sno-48,RAG & Search,"When Claude processes your text, what's the first thing it does?",Generates a response immediately,Checks if it's appropriate content,Breaks it into smaller chunks called tokens,Translates it to another language,C,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l9,RAG & Search,9,RAG & Search,70,10,sno-69,RAG & Search,What is the correct sequence of steps in the tool use workflow?,Initial Request → Tool Request → Data Retrieval → Final Response,Tool Request → Initial Request → Final Response → Data Retrieval,Final Response → Initial Request → Tool Request → Data Retrieval,Data Retrieval → Tool Request → Initial Request → Final Response,A,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l9,RAG & Search,9,RAG & Search,70,10,sno-92,RAG & Search,What is a tool function in the context of Claude's tool use system?,A special API endpoint provided by Anthropic,A configuration file that defines Claude's behavior,A database query that retrieves user preferences,A plain function that gets executed when Claude needs additional information or needs to perform an action,D,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l9,RAG & Search,9,RAG & Search,70,10,sno-160,RAG & Search,What is contextual retrieval?,A technique that adds context to document chunks before storing them to improve search accuracy,A way to reduce the size of document chunks,A system for automatically generating new content from existing documents,A method for searching through documents faster,A,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l9,RAG & Search,9,RAG & Search,70,10,sno-161,RAG & Search,What is a vector database in the context of RAG systems?,"A specialized database optimized for storing, comparing, and searching through numerical embeddings",A system for backing up document files,A regular database that stores text documents as files,A database that only stores mathematical equations,A,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l10,RAG & Search 2,10,RAG & Search,70,10,sno-162,RAG & Search,"You're searching for a specific incident ID ""INC-2023-Q4-011"" in your documents. Semantic search isn't finding it well. What search method would work better?",Converting everything to lowercase first,Searching only document titles,BM25 lexical search for exact keyword matching,Using longer text embeddings,C,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l10,RAG & Search 2,10,RAG & Search,70,10,sno-163,RAG & Search,"You send the text ""The cat sat on the mat"" to an embedding model. What do you get back?",A shorter version of the same text,Keywords extracted from the text,A list of about 1024 numbers representing the meaning,A translation in another language,C,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l10,RAG & Search 2,10,RAG & Search,70,10,sno-164,RAG & Search,You have an 800-page financial report and want to ask an AI specific questions about it. What does RAG help you do?,Send only the relevant sections to the AI for each question,Make the document shorter by deleting pages,Translate the document into simpler language,Create a summary of the entire document,A,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l10,RAG & Search 2,10,RAG & Search,70,10,sno-220,RAG & Search,"You're setting up a system to handle large documents. Instead of using everything at once, you break documents into smaller pieces and search for relevant ones. What is this approach called?",The chunking approach,File splitting,Text summarization,Document compression,A,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l10,RAG & Search 2,10,RAG & Search,70,10,sno-222,RAG & Search,You have an 800-page financial report and want to ask Claude specific questions about it. What does RAG help you do?,Ask only yes/no questions,Put the entire document into each prompt,Summarize the whole document first,Find and include only the relevant sections for each question,D,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l10,RAG & Search 2,10,RAG & Search,70,10,sno-223,RAG & Search,"You send the text ""The cat is happy"" to an embedding model. What do you get back?",A summary of the text,A translation in another language,A list of keywords,A long list of numbers,C,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l10,RAG & Search 2,10,RAG & Search,70,10,sno-224,RAG & Search,What problem does contextual retrieval solve in RAG systems?,It makes search queries run faster,It reduces the storage space needed for embeddings,It addresses the issue of chunks losing their connection to broader document context when documents are split,It eliminates the need for vector databases,C,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l11,RAG & Search 3,11,RAG & Search,70,10,sno-225,RAG & Search,You have search results from both semantic search and BM25 search. They use different scoring systems. How do you combine them into one ranked list?,Use Reciprocal Rank Fusion (RRF) based on rank positions,Take the average of both scores,Add the scores together directly,Use only the semantic search results,A,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l11,RAG & Search 3,11,RAG & Search,70,10,sno-226,RAG & Search,What is the purpose of re-ranking in RAG pipelines?,To compress the vector database for faster searches,To generate better embeddings for text chunks,To use an LLM to intelligently reorder search results after initial retrieval,To split documents into more appropriate chunk sizes,C,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l11,RAG & Search 3,11,RAG & Search,70,10,sno-227,RAG & Search,"You're searching for a specific incident ID like ""INC-2023-Q4-011"" in your documents. Semantic search isn't finding it well. What additional search method would help?",Bigger vector database,BM25 lexical search for exact term matching,Longer embeddings,More chunks,B,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l11,RAG & Search 3,11,RAG & Search,70,10,sno-263,RAG & Search,"A user asks ""What are the company's main risks?"" Your vector database finds cosine similarity scores of 0.95 and 0.3. Which chunk should be retrieved?",Neither chunk,Both chunks equally,The chunk with 0.95 similarity (more similar),The chunk with 0.3 similarity (less similar),C,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l11,RAG & Search 3,11,RAG & Search,70,10,sno-265,RAG & Search,You have a 500-page company report and want to ask Claude questions about it. What does RAG help you do?,Include only the most relevant sections for each question,Ask questions faster without reading anything,Combine multiple reports into one document,Make the document shorter by deleting pages,A,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l11,RAG & Search 3,11,RAG & Search,70,10,sno-268,RAG & Search,What is Retrieval Augmented Generation (RAG)?,A way to increase the processing speed of AI responses,A technique that helps work with large documents by finding and including only the most relevant sections for each question,A system for automatically generating new documents,A method for training AI models from scratch,B,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l11,RAG & Search 3,11,RAG & Search,70,10,sno-280,RAG & Search,What does the pretraining stage produce?,A search engine that retrieves facts,A document completer that predicts what comes next,A model with no knowledge at all,A helpful assistant that follows instructions,B,,,
